	path	cpd	path_class	lipid_core	smiles	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea
771	map01100	C02140	Global_maps	Sterols [ST]	C1CC2[C@]([C@@]3([H])[C@@H](O)C[C@@]4(C)[C@@]([H])(CC[C@@]4(C(=O)CO)[H])[C@]13[H])(C)CCC(=O)C=2	12.289811511298478	-0.4303287981859414	12.289811511298478	0.05414896773166933	0.8060203920942326	346.4670000000001	316.22700000000003	346.21440943999994	138	0	0.16129757764738506	-0.3927746595045805	0.3927746595045805	0.16129757764738506	1.24	2.0	2.72	1.7001113115352162	637.8073073537269	17.982763184195935	15.331879636557781	15.331879636557781	11.808532855829327	9.865485868618562	9.865485868618562	9.41981525089991	9.41981525089991	8.437777133168881	8.437777133168881	7.326304344927115	7.326304344927115	-1.0	517709.8828815434	17.415637860082306	5.75	2.3285123966942147	149.2366773739401	10.213054789681411	6.606881964512918	11.566489892729878	0.0	0.0	0.0	9.589074368143644	0.0	0.0	0.0	19.420578929450514	73.18464892166769	12.338727669087403	6.103966387748303	19.802129157825057	11.566489892729878	0.0	0.0	34.50160512343913	64.89719214761162	6.606881964512918	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	34.49039303467251	9.589074368143644	34.50160512343913	58.79322575986332	11.64912463690315	0.0	0.0	0.0	74.6	6.103966387748303	19.802129157825057	0.0	40.839164888359136	24.677455338174806	32.10410811463005	5.573104530069267	0.0	6.076020106833881	13.847474399381248	0.0	0.0	0.0	24.176109897128896	20.540037422521088	0.9793322599101373	1.1180415640072472	0.0	7.321806976042636	4.031338547056666	0.0	0.8095238095238095	25	2	4	4	0	4	0	0	0	4	2	4	2	3	0	3	4	2.6667000000000014	93.68260000000004	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	map01100	C02141	Global_maps	Sterols [ST]	[C@@]123CC[C@]4(C)[C@H](CC[C@@]4(C)[C@]1([H])CC[C@@]1([H])[C@H](C)[C@H](CC[C@]21C3)O)[C@H](C)CCC(=C)C(C)C	10.598554697245643	-0.03558422529453287	10.598554697245643	0.03558422529453287	0.44111552418757344	426.7290000000003	376.3290000000002	426.38616621999995	176	0	0.05683789717399973	-0.39284141904484954	0.39284141904484954	0.05683789717399973	0.9354838709677419	1.6774193548387097	2.3870967741935485	1.3710124045540153	738.6937102417098	22.39697674656903	21.47394685406591	21.47394685406591	14.522945573193162	13.880644216545235	13.880644216545235	13.999633847520338	13.999633847520338	13.149909894656354	13.149909894656354	10.877659076702416	10.877659076702416	-0.30000000000000004	10744930.267576106	22.490148576933613	7.099766084586831	2.7701380540181777	192.39804729769682	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.6944634118115	127.7964360067416	0.0	6.103966387748303	5.106527394840706	0.0	0.0	0.0	57.16739815455547	118.27542743807815	0.0	12.152040213667764	0.0	0.0	0.0	0.0	0.0	0.0	11.210493782589008	0.0	57.16739815455547	112.17146105032985	12.152040213667764	0.0	0.0	0.0	20.23	0.0	5.106527394840706	0.0	6.103966387748303	33.495773969909905	30.092445807571586	69.78132075932939	0.0	0.0	48.12135888174224	0.0	0.0	0.0	0.0	10.598554697245643	3.7617951373488894	4.628122460887732	0.0	15.143207870298575	19.36831983421916	0.0	0.9333333333333333	31	1	1	5	0	5	0	0	0	1	1	1	5	5	0	5	5	8.02480000000001	130.64980000000008	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
773	map01100	C02165	Global_maps	Fatty Acyls [FA]	C(/[2H])(=C(/[2H])\CCCCC)\C[C@@H](O)/C=C/C=C/C(/[2H])=C(/[2H])\[C@@H](O)CCCC(O)=O	10.435305851949906	-1.1895710717024472	10.435305851949906	0.04648375610562727	0.2520044983601965	340.4964071120002	304.216	340.25516648799993	136	0	0.30284147873701184	-0.4812303791081096	0.4812303791081096	0.30284147873701184	1.125	1.9166666666666667	2.625	4.547222244153801	597.0131066065394	21.52673325856595	18.370844941593873	14.370844941593877	13.1836469679506	10.439075858893284	8.439075858893286	5.416588876545423	5.416588876545423	3.083608494688597	3.083608494688597	1.755743533884196	1.755743533884196	-1.65	646570.8091405638	15.853215340265868	16.216343556988203	16.715931914286813	151.0788444299311	15.319582184522117	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	68.27774785702043	32.10410811463005	6.4208216229260096	17.690967000177487	25.597153593274818	5.969305287951849	0.0	0.0	0.0	70.49824295859531	0.0	48.51236741147779	0.0	0.0	0.0	0.0	0.0	0.0	33.49682024797057	4.794537184071822	0.0	63.773344407779604	48.51236741147779	0.0	0.0	0.0	77.75999999999999	18.177238063448456	15.007591973753232	0.0	49.891573475846315	6.4208216229260096	19.26246486877803	24.304080427335524	0.0	0.0	6.923737199690624	10.589561619521586	31.095590952451484	0.0	10.435305851949906	28.236706399535155	0.0	-0.9707626156127602	-0.1480628909693411	7.283434363924188	2.067787938721371	0.0	0.55	24	3	4	0	0	0	0	0	0	3	3	4	14	0	0	0	0	4.158300000000002	98.81940000000006	1	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
774	map01100	C02166	Global_maps	Fatty Acyls [FA]	C(=O)(NCC(O)=O)[C@@H](NC(=O)CC[C@H](N)C(=O)O)CS[C@@H]([C@@H](O)CCCC(O)=O)/C=C/C=C/C=C\C/C=C\CCCCC	12.641249890059644	-1.280549451571755	12.641249890059644	0.0541849605576219	0.044449758061554615	625.7849999999999	578.4090000000002	625.3033010839999	242	0	0.32247070703305736	-0.48123038025162607	0.48123038025162607	0.32247070703305736	0.8604651162790697	1.5813953488372092	2.2325581395348837	5.37816791943443	981.923581335805	32.45960838999721	24.729178998486717	25.545675579414443	20.4713406681853	14.410852894274349	15.459607684255005	9.767153408268149	10.978151128886637	5.9736429858759195	7.35562764228247	3.5382437977789234	4.747688935136376	-3.4199999999999995	775499792.7098273	39.58	25.111740016713856	22.8034601099257	257.1114308151911	36.79335426453767	18.628438064208495	0.0	11.814359458703011	0.0	17.90791586385555	23.97268592035911	0.0	0.0	11.761884949391115	68.37354130021369	38.524929737556064	23.844434882580984	6.103966387748303	44.39879549972193	41.484160271949676	0.0	10.633577208012662	5.733667477162185	94.56953950497714	12.297610012659364	48.60816085467105	0.0	0.0	16.367244685174846	0.0	0.0	11.761884949391115	85.88358099060716	23.97268592035911	0.0	71.13195342895074	48.60816085467105	0.0	0.0	0.0	216.34999999999997	59.70461780449753	29.079213315199816	0.0	37.856961721376834	0.0	24.603528195243133	19.26246486877803	18.228060320501644	18.228060320501644	29.709354621371048	21.0532496616843	0.0	1.126249416522156	57.76656198007209	41.5957929925643	5.43222300056039	-5.0074264767027	-2.446002005726567	19.53826148304677	1.494339609663553	0.0	0.5666666666666667	43	8	12	0	0	0	0	0	0	8	7	13	25	0	0	0	0	2.776900000000004	166.47999999999973	3	1	1	0	0	0	0	0	3	3	5	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
775	map01100	C02167	Global_maps	Fatty Acyls [FA]	C(/C(CC(=O)C(=O)O)=O)=C/C(O)=O	10.628055555555555	-1.7110416666666668	10.628055555555555	0.539150604686319	0.33155427860455594	186.11899999999997	180.07099999999997	186.01643791200001	70	0	0.37214727371667333	-0.4780723647222529	0.4780723647222529	0.37214727371667333	1.0	1.5384615384615385	1.9230769230769231	4.098979349414124	287.35789261361515	10.430721420318147	6.3892276724211685	6.3892276724211685	5.93042811032654	3.1315005601371912	3.1315005601371912	2.0429894389644248	2.0429894389644248	0.9851267521090726	0.9851267521090726	0.4570180514916287	0.4570180514916287	-1.98	458.4753915142785	11.02	4.809044858317937	5.3070510966696425	72.47385658659202	10.213054789681411	0.0	5.783244946364939	5.783244946364939	0.0	11.938610575903699	9.589074368143644	9.589074368143644	0.0	0.0	0.0	6.076020106833881	6.076020106833881	6.4208216229260096	29.3912035259687	23.50510046863358	0.0	0.0	0.0	6.4208216229260096	0.0	12.152040213667762	0.0	0.0	0.0	0.0	0.0	0.0	33.71815525831499	19.178148736287287	0.0	6.4208216229260096	12.152040213667762	0.0	0.0	0.0	108.74000000000001	29.925922091559585	19.178148736287287	0.0	0.0	12.152040213667762	0.0	0.0	0.0	0.0	0.0	10.213054789681411	0.0	0.0	40.838146101033004	16.13151092844545	0.0	-5.163853930461073	0.0	0.36086356764928174	0.0	0.0	0.14285714285714285	13	2	6	0	0	0	0	0	0	4	2	6	5	0	0	0	0	-0.7599	39.0426	2	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	map01100	C02170	Global_maps	Fatty Acyls [FA]	C(=O)(O)C(C)C(=O)O	9.759907407407407	-1.3078703703703705	9.759907407407407	1.1157407407407407	0.4918213938134798	118.088	112.03999999999998	118.02660867200001	46	0	0.31708373953365	-0.48060750169542815	0.48060750169542815	0.31708373953365	1.25	1.5	1.5	3.827495625290436	103.20671786825557	6.732050807568877	4.288274041117268	4.288274041117268	3.5534180126147956	2.0101624243430725	2.0101624243430725	1.3981631724647647	1.3981631724647647	0.7408517252140155	0.7408517252140155	0.10562840234518872	0.10562840234518872	-1.06	39.36806555425064	6.9399999999999995	2.2993195820035655	1.592210382944796	45.74558907549893	10.213054789681411	0.0	5.917906046161393	0.0	0.0	11.938610575903699	9.589074368143644	0.0	0.0	0.0	0.0	6.923737199690624	0.0	0.0	19.802129157825057	11.938610575903699	0.0	0.0	5.917906046161393	6.923737199690624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.15166536558511	9.589074368143644	5.917906046161393	6.923737199690624	0.0	0.0	0.0	0.0	74.6	17.856516622065094	9.589074368143644	0.0	0.0	0.0	6.923737199690624	0.0	0.0	0.0	0.0	10.213054789681411	0.0	0.0	19.519814814814815	15.943148148148147	0.0	-3.912037037037037	0.0	0.0	1.1157407407407407	0.0	0.5	8	2	4	0	0	0	0	0	0	2	2	4	2	0	0	0	0	-0.20829999999999999	24.435599999999994	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
777	map01100	C02185	Global_maps	Prenol Lipids [PR]	C1(=CC(=C(C(C)=C1O)C)O)C/C=C(\C)/C	9.875348639455783	0.252274187452759	9.875348639455783	0.252274187452759	0.5758393110303408	206.28499999999997	188.14099999999996	206.130679816	82	0	0.12202142160603749	-0.507661196229897	0.507661196229897	0.12202142160603749	1.2	1.8	2.3333333333333335	3.149037291774899	399.48724688648866	11.585421958697399	9.756234510565717	9.756234510565717	6.930428110326541	5.075040680341534	5.075040680341534	4.139021743572826	4.139021743572826	2.647253271052815	2.647253271052815	1.421871129560786	1.421871129560786	-1.44	1715.418328669023	11.633746312684366	4.386999719807128	2.5232884720152433	90.88486239248098	10.213054789681411	11.49902366656781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.64912463690315	51.3090404735441	5.563451491696996	0.0	10.213054789681411	0.0	0.0	0.0	0.0	34.11577042168851	0.0	34.40584618045575	0.0	11.49902366656781	0.0	0.0	11.49902366656781	0.0	10.213054789681411	6.4208216229260096	13.847474399381248	30.537828874472236	17.71549170536476	0.0	0.0	0.0	40.46	0.0	10.213054789681411	0.0	5.749511833283905	12.170333456209914	16.690354475090988	5.573104530069267	12.990104268152233	26.847231705905752	0.0	0.0	0.0	0.0	0.0	19.514154383975814	3.476411092214664	0.5465334467120186	1.6360185185185183	2.6866203703703704	7.640262188208617	0.0	0.38461538461538464	15	2	2	0	0	0	1	0	1	2	2	2	2	0	0	0	1	3.223340000000001	62.38060000000004	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
778	map01100	C02198	Global_maps	Fatty Acyls [FA]	C(O)(=O)CCC/C=C\C[C@H]1[C@H]2O[C@@H](O[C@@H]1/C=C/[C@@H](O)CCCCC)C2	10.495253012465183	-0.7447352250479755	10.495253012465183	0.01204191861929993	0.4124548978432445	352.47100000000023	320.2150000000001	352.224974124	142	0	0.30285111399613224	-0.481230253795681	0.481230253795681	0.30285111399613224	1.24	2.04	2.76	1.7586155469636604	453.0028658855998	18.07070333293597	15.179285515777071	15.179285515777071	12.096555450524587	9.638888788874135	9.638888788874135	7.0454516729161805	7.0454516729161805	4.922504924538021	4.922504924538021	3.378411684975661	3.378411684975661	-1.17	298955.88974755065	20.145702962180682	10.738413067417827	6.921684008114266	150.2593628933877	19.68678069728151	0.0	6.290026729335213	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	50.49028249580418	25.683286491704038	18.75954929201341	18.31189916324491	24.481317881353334	5.969305287951849	0.0	0.0	5.917906046161393	89.31305769860484	0.0	24.304080427335524	0.0	0.0	0.0	0.0	0.0	0.0	40.78428597021338	14.268263091671919	5.917906046161393	64.71113180602472	24.304080427335524	0.0	0.0	0.0	75.99000000000001	12.073271675700152	9.901064578912528	0.0	30.836687173919223	6.4208216229260096	44.94575136048208	0.0	0.0	18.228060320501644	12.999757306524504	14.580253302440804	11.602428674369964	0.0	10.495253012465183	18.68758196934376	0.0	-0.4810171128030776	0.0	15.372189186505924	2.1568976034515774	0.0	0.75	25	2	5	0	3	3	0	0	0	4	2	5	12	0	3	3	3	3.815000000000003	96.17360000000006	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
779	map01100	C02220	Global_maps	Fatty Acyls [FA]	C(=O)(O)/C(/N)=C\C=C/C(=O)O	10.000394463340893	-1.2777418745275886	10.000394463340893	0.4004629629629626	0.3803395018632514	157.125	150.069	157.037507704	60	0	0.35123736207684203	-0.4780738502260831	0.4780738502260831	0.35123736207684203	1.2727272727272727	1.8181818181818181	2.1818181818181817	4.125027081113199	228.73678228941952	8.85337115112852	5.520324848686146	5.520324848686146	5.036581260209189	2.638153956414927	2.638153956414927	1.624515456722038	1.624515456722038	0.7615360239934551	0.7615360239934551	0.30538594927459123	0.30538594927459123	-1.7799999999999998	182.37718513128686	9.22	4.1024606217041155	4.706618004866181	62.43615793693634	15.946722266843596	5.697039313055833	0.0	0.0	0.0	11.938610575903699	0.0	9.589074368143644	0.0	0.0	6.076020106833881	6.076020106833881	6.076020106833881	0.0	19.802129157825057	11.938610575903699	0.0	0.0	5.733667477162185	0.0	0.0	23.925099633557476	0.0	0.0	5.733667477162185	0.0	0.0	0.0	22.15166536558511	9.589074368143644	0.0	0.0	23.925099633557476	0.0	0.0	0.0	100.61999999999999	17.635649888959534	9.589074368143644	0.0	0.0	0.0	18.228060320501644	0.0	0.0	0.0	0.0	15.946722266843596	0.0	0.0	19.846735638699926	16.233288926681784	4.5196258503401365	-2.4310393046107324	0.0	2.8313888888888887	0.0	0.0	0.0	11	4	5	0	0	0	0	0	0	3	3	5	3	0	0	0	0	-0.44560000000000005	36.682	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	map01100	C02225	Global_maps	Fatty Acyls [FA]	C([C@](O)([C@H](C)C(O)=O)CC(O)=O)(O)=O	10.525972222222222	-2.7800925925925926	10.525972222222222	0.9299537037037036	0.452938511066544	206.14999999999998	196.06999999999996	206.04265266000002	80	0	0.3367074201243656	-0.48113863352718683	0.48113863352718683	0.3367074201243656	1.2142857142857142	1.6428571428571428	1.8571428571428572	4.98533342341055	271.2118756352258	11.51650785794505	7.298056303767595	7.298056303767595	6.213937167907478	3.61860694626151	3.61860694626151	2.859848441987336	2.859848441987336	1.877845244780138	1.877845244780138	0.8487398629710012	0.8487398629710012	-1.63	591.3488253527223	12.370000000000001	4.0524563025803335	2.4266028130829445	78.59040502312456	20.426109579362823	0.0	5.601050810983688	0.0	0.0	17.90791586385555	9.589074368143644	4.794537184071822	0.0	0.0	0.0	6.923737199690624	0.0	12.338727669087403	34.809721131578286	17.90791586385555	0.0	0.0	5.917906046161393	18.94560963360032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.93507625420205	14.383611552215466	5.917906046161393	13.344558822616634	0.0	0.0	0.0	0.0	132.13000000000002	35.84769434392664	19.49013894705617	0.0	0.0	0.0	6.923737199690624	0.0	0.0	0.0	0.0	15.319582184522117	0.0	0.0	31.17174225245654	34.63622071050642	-2.7800925925925926	-6.7175462962962955	0.0	-1.1569444444444446	0.9299537037037036	0.0	0.5714285714285714	14	4	7	0	0	0	0	0	0	4	4	7	5	0	0	0	0	-1.002499999999999	41.6382	3	1	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	map01100	C02226	Global_maps	Fatty Acyls [FA]	C(=O)(O)/C(/C)=C\C(=O)O	9.903148148148148	-1.240833333333333	9.903148148148148	0.17824074074074026	0.5196946608423796	130.099	124.05099999999997	130.026608672	50	0	0.33103335866894973	-0.47806362163882554	0.47806362163882554	0.33103335866894973	1.3333333333333333	1.7777777777777777	1.8888888888888888	4.169214533734282	167.79680833403847	7.439157588755425	4.788274041117268	4.788274041117268	4.036581260209188	2.1828121551534467	2.1828121551534467	1.470740501586975	1.470740501586975	0.6773223975084034	0.6773223975084034	0.24695057507133855	0.24695057507133855	-1.32	60.47184355343589	7.68	2.860445539297925	3.2788023952095804	51.42092815771128	10.213054789681411	0.0	0.0	0.0	0.0	11.938610575903699	0.0	9.589074368143644	0.0	0.0	0.0	6.923737199690624	11.64912463690315	0.0	19.802129157825057	11.938610575903699	0.0	0.0	0.0	6.923737199690624	0.0	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	22.15166536558511	9.589074368143644	0.0	6.923737199690624	11.64912463690315	0.0	0.0	0.0	74.6	11.938610575903699	9.589074368143644	0.0	5.573104530069267	6.076020106833881	0.0	6.923737199690624	0.0	0.0	0.0	10.213054789681411	0.0	0.0	19.677592592592593	16.092314814814813	-0.17824074074074026	-2.451574074074074	0.0	0.6412037037037037	1.2187037037037034	0.0	0.2	9	2	4	0	0	0	0	0	0	2	2	4	2	0	0	0	0	0.10190000000000005	29.02859999999999	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	map01100	C02356	Global_maps	Fatty Acyls [FA]	[C@H](N)(CC)C(=O)O	9.805324074074074	-0.9282407407407407	9.805324074074074	0.49537037037037024	0.5087258571750183	103.12099999999998	94.04899999999998	103.063328528	42	0	0.3199563426610468	-0.4800865788465548	0.4800865788465548	0.3199563426610468	2.0	2.4285714285714284	2.4285714285714284	3.3434170589539596	72.09004635215048	5.8618073195657985	4.217269205529621	4.217269205529621	3.1807392125526213	2.1650944825604674	2.1650944825604674	1.3529790307468434	1.3529790307468434	0.7570238128722786	0.7570238128722786	0.17462042625086102	0.17462042625086102	-0.5700000000000001	27.977093296928835	6.43	2.5774208427157883	2.1666482504604048	42.129723920271864	10.84019487200289	6.041840829147961	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	6.923737199690624	6.4208216229260096	0.0	0.0	9.901064578912528	5.969305287951849	0.0	0.0	5.733667477162185	19.386399651764595	0.0	0.0	0.0	0.0	5.733667477162185	0.0	0.0	0.0	17.117673511940517	4.794537184071822	0.0	13.344558822616634	0.0	0.0	0.0	0.0	63.32000000000001	12.011146117099809	4.794537184071822	0.0	0.0	6.4208216229260096	0.0	0.0	6.923737199690624	0.0	0.0	10.84019487200289	0.0	0.0	9.805324074074074	8.05699074074074	5.016203703703704	-0.9282407407407407	-0.680555555555556	0.49537037037037024	1.7349074074074073	0.0	0.75	7	3	3	0	0	0	0	0	0	2	2	3	2	0	0	0	0	-0.19170000000000004	25.902199999999997	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	map01100	C02378	Global_maps	Fatty Acyls [FA]	C(CCCN)CC(=O)O	9.931203231292518	-0.715720899470899	9.931203231292518	0.2777777777777777	0.5365844185944308	131.175	118.07099999999998	131.094628656	54	0	0.30283956335443907	-0.4812303897671254	0.4812303897671254	0.30283956335443907	1.3333333333333333	2.0	2.4444444444444446	2.8288681349096856	83.12704561867443	7.112884175122364	5.4683460610861845	5.4683460610861845	4.270055610029662	3.189532624039047	3.189532624039047	1.9930738495979872	1.9930738495979872	1.0947663120195235	1.0947663120195235	0.5973399877469558	0.5973399877469558	-0.5700000000000001	84.62711413110172	8.43	5.564589502018842	7.43	54.85960814906508	10.84019487200289	0.0	0.0	0.0	0.0	5.969305287951849	4.794537184071822	0.0	0.0	0.0	6.4208216229260096	19.386399651764595	6.4208216229260096	0.0	9.901064578912528	5.969305287951849	0.0	0.0	5.733667477162185	25.683286491704038	6.544756405912575	0.0	0.0	0.0	5.733667477162185	0.0	0.0	0.0	17.62058908870513	4.794537184071822	0.0	25.683286491704038	0.0	0.0	0.0	0.0	63.32000000000001	5.969305287951849	4.794537184071822	0.0	6.4208216229260096	6.544756405912575	19.26246486877803	0.0	0.0	0.0	0.0	10.84019487200289	0.0	0.0	9.931203231292518	8.1815589569161	5.19796626984127	-0.715720899470899	0.0	2.9053703703703704	0.6662887377173091	0.0	0.8333333333333334	9	3	3	0	0	0	0	0	0	2	2	3	5	0	0	0	0	0.5901000000000001	35.158199999999994	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
